,index,ID,Species,Model_name,Reference,Trait,Latitude,Longitude,Kingdom,Phylum,Class,Order,Family,Genus,B0,B0_stderr,E,E stderr,T_pk,T_pk.stderr,E_D ,E_D.stderr,E_D_L,E_D_L stderr,Est.Tpk,Est.Tmin,Est.Tmax,Max response,Donor,Acceptor,R_Squared,AIC,BIC,Plotted,Temp_Vals,Trait_Vals
1186,445,155,Ralstonia sp. K8,schoolfield simple,"2002, Mannisto, M.K. and Puhakka, J.A., 'Psychrotolerant and microaerophilic bacteria in boreal groundwater', Microbial Ecology, 41 (9-16)",Specific Growth Rate,60.51,25.16,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,-3.615954713,0.515124782,0.916188168,0.211429736,NA,NA,2.293356569,0.378976331,NA,NA,299.462,293.762,304.762,0.493392013,,,0.932578107,-35.71913527,-32.89438849,FALSE,"[ 277.262  280.125  282.938  284.887  287.728  290.762  292.881  294.845
  297.661  300.847  302.599  305.773  307.685]","[ 0.014688  0.10368   0.072576  0.094176  0.156384  0.324     0.33264
  0.476064  0.42336   0.494208  0.40608   0.3888    0.227232]"
1187,446,155,Ralstonia sp. K8,schoolfield,"2002, Mannisto, M.K. and Puhakka, J.A., 'Psychrotolerant and microaerophilic bacteria in boreal groundwater', Microbial Ecology, 41 (9-16)",Specific Growth Rate,60.51,25.16,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,-3.615941965,0,0.916184537,0,NA,NA,2.293349126,0,-64.84402666,0,299.462,293.762,304.762,0.493391356,,,0.932578182,-31.71913528,-27.76448978,FALSE,"[ 277.262  280.125  282.938  284.887  287.728  290.762  292.881  294.845
  297.661  300.847  302.599  305.773  307.685]","[ 0.014688  0.10368   0.072576  0.094176  0.156384  0.324     0.33264
  0.476064  0.42336   0.494208  0.40608   0.3888    0.227232]"
1188,396,139,Ralstonia sp. PHS1,schoolfield two factor,"2001, Lee S.K. and Lee S.B., 'Isolation and characterization of a thermotolerant bacterium Ralstonia sp. strain PHS1 that degrades benzene, toluene, ethylbenzene, and o-xylene', Appl Microbiol Biotechnol, 56 (270?275)",Specific Growth Rate,37,129,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,2.248526164,0.510076274,0.546972292,0.107196097,314.9279048,0.84803959,4.767253467,1.307067832,NA,NA,314.9698,308.6698,318.3698,182.7910974,,Oxygen,0.961199143,62.95580463,62.68535538,FALSE,[ 292.9698  298.0149  303.0599  308.165   313.0899  318.195   323.2401],"[  24.70608    71.764704  102.352896  142.82352   164.470176  144.706176
   23.76432 ]"
1189,397,139,Ralstonia sp. PHS1,schoolfield simple,"2001, Lee S.K. and Lee S.B., 'Isolation and characterization of a thermotolerant bacterium Ralstonia sp. strain PHS1 that degrades benzene, toluene, ethylbenzene, and o-xylene', Appl Microbiol Biotechnol, 56 (270?275)",Specific Growth Rate,37,129,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,2.248525367,0.51007717,0.546972497,0.107196325,NA,NA,4.767248301,1.307059138,NA,NA,314.9698,308.6698,318.3698,182.7910837,,Oxygen,0.961199146,62.95580463,62.68535538,FALSE,[ 292.9698  298.0149  303.0599  308.165   313.0899  318.195   323.2401],"[  24.70608    71.764704  102.352896  142.82352   164.470176  144.706176
   23.76432 ]"
1190,398,139,Ralstonia sp. PHS1,schoolfield,"2001, Lee S.K. and Lee S.B., 'Isolation and characterization of a thermotolerant bacterium Ralstonia sp. strain PHS1 that degrades benzene, toluene, ethylbenzene, and o-xylene', Appl Microbiol Biotechnol, 56 (270?275)",Specific Growth Rate,37,129,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,3.303249837,0.641434229,0.338037193,0.123956936,NA,NA,5.407840188,0.785457919,-2.742412453,1.4269909,315.1698,306.8698,318.7698,172.9121225,,Oxygen,0.997229834,48.4130697,48.03444075,TRUE,[ 292.9698  298.0149  303.0599  308.165   313.0899  318.195   323.2401],"[  24.70608    71.764704  102.352896  142.82352   164.470176  144.706176
   23.76432 ]"
1191,429,150,Rhodanobacter sp. K27,schoolfield two factor,"2002, Mannisto, M.K. and Puhakka, J.A., 'Psychrotolerant and microaerophilic bacteria in boreal groundwater', Microbial Ecology, 41 (9-16)",Specific Growth Rate,60.51,25.16,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Rhodanobacter,-3.167481369,0.315610108,0.38977629,0.089209,304.4776055,1.982141448,26.7947001,240.3369513,NA,NA,304.487,298.387,305.487,0.227890366,,,0.850097878,-46.05982212,-43.23507533,TRUE,"[ 279.487  282.519  285.525  287.474  290.299  293.153  295.264  297.209
  300.21   301.969  302.86   304.983  307.696]","[  1.29600010e-02   6.13440010e-02   7.51680010e-02   9.41760010e-02
   9.76320010e-02   1.97856001e-01   1.71072001e-01   1.85760001e-01
   1.90080001e-01   1.67616001e-01   1.99584001e-01   2.19456001e-01
   1.00000000e-09]"
1192,430,150,Rhodanobacter sp. K27,schoolfield simple,"2002, Mannisto, M.K. and Puhakka, J.A., 'Psychrotolerant and microaerophilic bacteria in boreal groundwater', Microbial Ecology, 41 (9-16)",Specific Growth Rate,60.51,25.16,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Rhodanobacter,-2.635879555,0,0.187161438,0,NA,NA,13.04705715,0,NA,NA,NA,NA,NA,NA,,,0.193869503,-24.21743109,-21.3926843,FALSE,"[ 279.487  282.519  285.525  287.474  290.299  293.153  295.264  297.209
  300.21   301.969  302.86   304.983  307.696]","[  1.29600010e-02   6.13440010e-02   7.51680010e-02   9.41760010e-02
   9.76320010e-02   1.97856001e-01   1.71072001e-01   1.85760001e-01
   1.90080001e-01   1.67616001e-01   1.99584001e-01   2.19456001e-01
   1.00000000e-09]"
1193,431,150,Rhodanobacter sp. K27,schoolfield,"2002, Mannisto, M.K. and Puhakka, J.A., 'Psychrotolerant and microaerophilic bacteria in boreal groundwater', Microbial Ecology, 41 (9-16)",Specific Growth Rate,60.51,25.16,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Rhodanobacter,-2.635854982,0,0.187154441,0,NA,NA,10.54546611,0,-19.76861278,0,NA,NA,NA,NA,,,0.19386958,-20.21743106,-16.26278556,FALSE,"[ 279.487  282.519  285.525  287.474  290.299  293.153  295.264  297.209
  300.21   301.969  302.86   304.983  307.696]","[  1.29600010e-02   6.13440010e-02   7.51680010e-02   9.41760010e-02
   9.76320010e-02   1.97856001e-01   1.71072001e-01   1.85760001e-01
   1.90080001e-01   1.67616001e-01   1.99584001e-01   2.19456001e-01
   1.00000000e-09]"
1194,637,222,Rhodothemus obamensis,schoolfield two factor,"1996,  SAKo, Y. et al 'Rhodothemus obamensis sp. nov., a Modern Lineage of Extremely Thermophilic Marine Bacteria', INTERNATIONAL JOURNAL OF SYSTEMATIC BACTERIOLOGY, 46 (1099-1104)",Specific Growth Rate,32.7,130.1,Bacteria,Bacteroidetes,Bacteriodetes†,Incertae sedis,Rhodothermaceae,Rhodothermus†,-0.899403817,0.359189573,0.348485186,0.040158813,353.6019069,0.54070513,12.34784173,2.225243026,NA,NA,353.5627,344.0627,356.0627,11.46573497,,Oxygen,0.97836382,21.96629574,22.95241862,FALSE,"[ 323.2627  333.1468  338.1517  343.1546  348.1554  351.2074  353.1611
  355.1196  358.306 ]","[  3.11904    6.62688    7.17984    8.2512    10.323072  10.349856
  11.409984  10.664352   1.96992 ]"
1195,638,222,Rhodothemus obamensis,schoolfield simple,"1996,  SAKo, Y. et al 'Rhodothemus obamensis sp. nov., a Modern Lineage of Extremely Thermophilic Marine Bacteria', INTERNATIONAL JOURNAL OF SYSTEMATIC BACTERIOLOGY, 46 (1099-1104)",Specific Growth Rate,32.7,130.1,Bacteria,Bacteroidetes,Bacteriodetes†,Incertae sedis,Rhodothermaceae,Rhodothermus†,-0.899405379,0.359193125,0.348485387,0.040159221,NA,NA,12.34780155,2.224900609,NA,NA,353.5627,344.0627,356.0627,11.46573477,,Oxygen,0.978363822,21.96629574,22.95241862,FALSE,"[ 323.2627  333.1468  338.1517  343.1546  348.1554  351.2074  353.1611
  355.1196  358.306 ]","[  3.11904    6.62688    7.17984    8.2512    10.323072  10.349856
  11.409984  10.664352   1.96992 ]"
1196,639,222,Rhodothemus obamensis,schoolfield,"1996,  SAKo, Y. et al 'Rhodothemus obamensis sp. nov., a Modern Lineage of Extremely Thermophilic Marine Bacteria', INTERNATIONAL JOURNAL OF SYSTEMATIC BACTERIOLOGY, 46 (1099-1104)",Specific Growth Rate,32.7,130.1,Bacteria,Bacteroidetes,Bacteriodetes†,Incertae sedis,Rhodothermaceae,Rhodothermus†,-0.386974007,0.419324983,0.292447266,0.046000402,NA,NA,13.33136634,2.077108333,-15.10916556,1592791.139,353.7627,342.6627,356.2627,11.26341595,,Oxygen,0.993415604,15.2508273,16.63139934,TRUE,"[ 323.2627  333.1468  338.1517  343.1546  348.1554  351.2074  353.1611
  355.1196  358.306 ]","[  3.11904    6.62688    7.17984    8.2512    10.323072  10.349856
  11.409984  10.664352   1.96992 ]"
1197,115,39,Rubrobacter radiotolerans,schoolfield two factor,"Carreto, L., Moore, E., Nobre, M. F., Wait, R., Riley, P. W., Sharp, R. J., & Da Costa, M. S. (1996). Rubrobacter xylanophilus sp. nov., a New Thermophilic Species Isolated from a Thermally Polluted Effluent. International Journal of Systematic Bacteriology, 46(20), 460?465.",Specific Growth Rate,51.08,-1.86,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,Rubrobacter,-1.704377836,0.541199109,0.43920244,0.100775206,321.7562705,1.087206904,5.631388239,1.45733858,NA,NA,321.7999,314.3999,325.1999,2.807424099,,Oxygen,0.97188818,2.372437232,2.101987977,TRUE,[ 303.2999  308.4411  310.2288  318.0838  323.3669  328.1482  333.0868],[ 1.0368    1.52928   1.89216   2.41056   2.71296   0.711936  0.317952]
1198,116,39,Rubrobacter radiotolerans,schoolfield simple,"Carreto, L., Moore, E., Nobre, M. F., Wait, R., Riley, P. W., Sharp, R. J., & Da Costa, M. S. (1996). Rubrobacter xylanophilus sp. nov., a New Thermophilic Species Isolated from a Thermally Polluted Effluent. International Journal of Systematic Bacteriology, 46(20), 460?465.",Specific Growth Rate,51.08,-1.86,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,Rubrobacter,-1.70437996,0.541198543,0.439202857,0.100775276,NA,NA,5.631382761,1.457355612,NA,NA,321.7999,314.3999,325.1999,2.807424501,,Oxygen,0.971888183,2.372437233,2.101987978,FALSE,[ 303.2999  308.4411  310.2288  318.0838  323.3669  328.1482  333.0868],[ 1.0368    1.52928   1.89216   2.41056   2.71296   0.711936  0.317952]
1199,117,39,Rubrobacter radiotolerans,schoolfield,"Carreto, L., Moore, E., Nobre, M. F., Wait, R., Riley, P. W., Sharp, R. J., & Da Costa, M. S. (1996). Rubrobacter xylanophilus sp. nov., a New Thermophilic Species Isolated from a Thermally Polluted Effluent. International Journal of Systematic Bacteriology, 46(20), 460?465.",Specific Growth Rate,51.08,-1.86,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,Rubrobacter,-1.102246139,6.917118675,0.33554237,1.138412216,NA,NA,6.406639034,7.583346168,-2.916810293,35.57462534,322.0999,313.4999,325.4999,2.745449222,,Oxygen,0.979441134,4.497530047,4.118901091,FALSE,[ 303.2999  308.4411  310.2288  318.0838  323.3669  328.1482  333.0868],[ 1.0368    1.52928   1.89216   2.41056   2.71296   0.711936  0.317952]
1200,112,38,Rubrobacter xylanophilus,schoolfield two factor,"Carreto, L., Moore, E., Nobre, M. F., Wait, R., Riley, P. W., Sharp, R. J., & Da Costa, M. S. (1996). Rubrobacter xylanophilus sp. nov., a New Thermophilic Species Isolated from a Thermally Polluted Effluent. International Journal of Systematic Bacteriology, 46(20), 460?465.",Specific Growth Rate,,,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,Rubrobacter,-4.612988792,0.985262437,0.848783979,0.146846943,333.803342,0.878978493,3.155693966,0.464837468,NA,NA,333.7898,327.5898,338.6898,5.072747608,,Oxygen,0.963051145,14.95911299,16.47203845,FALSE,"[ 303.1898  308.3637  313.4041  318.3901  323.5046  328.1969  333.2972
  338.1718  343.038   348.2306]","[ 0.735264  0.711936  0.755136  1.65888   2.57472   4.03488   5.17536
  3.74976   2.45376   0.089856]"
1201,113,38,Rubrobacter xylanophilus,schoolfield simple,"Carreto, L., Moore, E., Nobre, M. F., Wait, R., Riley, P. W., Sharp, R. J., & Da Costa, M. S. (1996). Rubrobacter xylanophilus sp. nov., a New Thermophilic Species Isolated from a Thermally Polluted Effluent. International Journal of Systematic Bacteriology, 46(20), 460?465.",Specific Growth Rate,,,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,Rubrobacter,-4.613003558,0.985293038,0.848786139,0.146850984,NA,NA,3.155696985,0.46482463,NA,NA,333.7898,327.5898,338.6898,5.072751696,,Oxygen,0.963051144,14.95911299,16.47203845,TRUE,"[ 303.1898  308.3637  313.4041  318.3901  323.5046  328.1969  333.2972
  338.1718  343.038   348.2306]","[ 0.735264  0.711936  0.755136  1.65888   2.57472   4.03488   5.17536
  3.74976   2.45376   0.089856]"
1202,114,38,Rubrobacter xylanophilus,schoolfield,"Carreto, L., Moore, E., Nobre, M. F., Wait, R., Riley, P. W., Sharp, R. J., & Da Costa, M. S. (1996). Rubrobacter xylanophilus sp. nov., a New Thermophilic Species Isolated from a Thermally Polluted Effluent. International Journal of Systematic Bacteriology, 46(20), 460?465.",Specific Growth Rate,,,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,Rubrobacter,-3.919643958,5787.578633,0.8487568,753.7377347,NA,NA,3.155717005,753.1884347,-0.000127335,1506.599847,333.7898,327.5898,338.6898,5.072766221,,Oxygen,0.963051108,18.95911342,21.07720907,FALSE,"[ 303.1898  308.3637  313.4041  318.3901  323.5046  328.1969  333.2972
  338.1718  343.038   348.2306]","[ 0.735264  0.711936  0.755136  1.65888   2.57472   4.03488   5.17536
  3.74976   2.45376   0.089856]"
1203,1470,521,Salmonella enterica,schoolfield two factor,"Bronikowski, A. M., Bennett, A. F. & Lenski, R. E. 2001. Evolutionary adaptation to temperature. VII. Effects of temperature on growth rate in natural isolates of Escherichia coli and Salmonella enterica from different thermal environments. Evolution 55(1):33-40",Population Growth Rate,40.376,-88.981,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Salmonella,-19.34782676,88835947.12,0.84813819,18416471.4,316.722021,255774587,5.381271131,382214997.1,NA,NA,316.75,312.25,319.55,4.73E-07,,,2.69E-08,51.52149272,53.03441819,FALSE,"[ 283.15  293.15  303.15  307.15  308.15  309.15  310.15  312.15  314.15
  316.15]","[  3.99168001e-01   7.97472001e-01   2.12544000e+00   2.41056000e+00
   2.45376000e+00   2.47968000e+00   2.47104000e+00   2.34144000e+00
   1.52928000e+00   1.00000000e-09]"
1204,1471,521,Salmonella enterica,schoolfield simple,"Bronikowski, A. M., Bennett, A. F. & Lenski, R. E. 2001. Evolutionary adaptation to temperature. VII. Effects of temperature on growth rate in natural isolates of Escherichia coli and Salmonella enterica from different thermal environments. Evolution 55(1):33-40",Population Growth Rate,40.376,-88.981,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Salmonella,-19.25563063,89149648.79,0.839988732,18667416.8,NA,NA,2.942522295,447069943.6,NA,NA,329.65,323.45,331.05,1.41E-06,,,4.28E-09,51.52149258,53.03441805,TRUE,"[ 283.15  293.15  303.15  307.15  308.15  309.15  310.15  312.15  314.15
  316.15]","[  3.99168001e-01   7.97472001e-01   2.12544000e+00   2.41056000e+00
   2.45376000e+00   2.47968000e+00   2.47104000e+00   2.34144000e+00
   1.52928000e+00   1.00000000e-09]"
1205,1472,521,Salmonella enterica,schoolfield,"Bronikowski, A. M., Bennett, A. F. & Lenski, R. E. 2001. Evolutionary adaptation to temperature. VII. Effects of temperature on growth rate in natural isolates of Escherichia coli and Salmonella enterica from different thermal environments. Evolution 55(1):33-40",Population Growth Rate,40.376,-88.981,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Salmonella,-19.24183165,131839081.7,0.889621621,28588378.26,NA,NA,2.816586261,563101929,-7.643665618,2580112344,325.05,319.05,330.15,1.26E-06,,,9.97E-10,55.52149187,57.63958752,FALSE,"[ 283.15  293.15  303.15  307.15  308.15  309.15  310.15  312.15  314.15
  316.15]","[  3.99168001e-01   7.97472001e-01   2.12544000e+00   2.41056000e+00
   2.45376000e+00   2.47968000e+00   2.47104000e+00   2.34144000e+00
   1.52928000e+00   1.00000000e-09]"
1206,959,344,Salmonella typhimurium,schoolfield two factor,"2011, Lihan Huang and Andy Hwang and John Phillips, 'Effect of Temperature on Microbial Growth Rate-Mathematical Analysis: The Arrhenius and Eyring-Polanyi Connections'. Journal of Food Science, 76(8),ppE553-E560",Specific Growth Rate,,,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Salmonella,-2.430527047,0.638041993,0.991132694,0.145299351,312.4380581,0.597801326,3.412771618,0.477927919,NA,NA,312.40524,307.60524,316.30524,12.4235613,,,0.946534176,70.35367852,75.57629071,FALSE,"[ 281.20524  283.13667  285.2292   287.1055   289.0901   291.073    293.1089
  295.0903   297.1213   299.1598   301.0858   303.1172   305.1501   307.0835
  309.0699   311.0481   313.0835   315.0852   317.0685   319.1228   321.136  ]","[  8.64001000e-04   1.55520010e-02   4.75200010e-02   1.46880001e-01
   2.48832001e-01   4.94208001e-01   8.72640001e-01   1.46880000e+00
   2.81664000e+00   3.20544000e+00   4.58784000e+00   6.69600000e+00
   8.81193600e+00   8.81452800e+00   9.01411200e+00   1.17417600e+01
   1.35855360e+01   8.92339200e+00   1.00440000e+01   6.37632000e+00
   1.64160000e+00]"
1207,960,344,Salmonella typhimurium,schoolfield simple,"2011, Lihan Huang and Andy Hwang and John Phillips, 'Effect of Temperature on Microbial Growth Rate-Mathematical Analysis: The Arrhenius and Eyring-Polanyi Connections'. Journal of Food Science, 76(8),ppE553-E560",Specific Growth Rate,,,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Salmonella,-2.430488247,0.637984785,0.991121893,0.145284261,NA,NA,3.412826366,0.478005169,NA,NA,312.40524,307.60524,316.30524,12.42359015,,,0.946534176,70.35367853,75.57629071,FALSE,"[ 281.20524  283.13667  285.2292   287.1055   289.0901   291.073    293.1089
  295.0903   297.1213   299.1598   301.0858   303.1172   305.1501   307.0835
  309.0699   311.0481   313.0835   315.0852   317.0685   319.1228   321.136  ]","[  8.64001000e-04   1.55520010e-02   4.75200010e-02   1.46880001e-01
   2.48832001e-01   4.94208001e-01   8.72640001e-01   1.46880000e+00
   2.81664000e+00   3.20544000e+00   4.58784000e+00   6.69600000e+00
   8.81193600e+00   8.81452800e+00   9.01411200e+00   1.17417600e+01
   1.35855360e+01   8.92339200e+00   1.00440000e+01   6.37632000e+00
   1.64160000e+00]"
1208,961,344,Salmonella typhimurium,schoolfield,"2011, Lihan Huang and Andy Hwang and John Phillips, 'Effect of Temperature on Microbial Growth Rate-Mathematical Analysis: The Arrhenius and Eyring-Polanyi Connections'. Journal of Food Science, 76(8),ppE553-E560",Specific Growth Rate,,,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Salmonella,2.520480236,2.17409032,4.63E-07,0.386786356,NA,NA,6.21181354,2.122464213,-2.019659343,0.474590791,313.70524,305.90524,317.80524,11.41724041,,,0.964022109,65.58278571,72.89444277,TRUE,"[ 281.20524  283.13667  285.2292   287.1055   289.0901   291.073    293.1089
  295.0903   297.1213   299.1598   301.0858   303.1172   305.1501   307.0835
  309.0699   311.0481   313.0835   315.0852   317.0685   319.1228   321.136  ]","[  8.64001000e-04   1.55520010e-02   4.75200010e-02   1.46880001e-01
   2.48832001e-01   4.94208001e-01   8.72640001e-01   1.46880000e+00
   2.81664000e+00   3.20544000e+00   4.58784000e+00   6.69600000e+00
   8.81193600e+00   8.81452800e+00   9.01411200e+00   1.17417600e+01
   1.35855360e+01   8.92339200e+00   1.00440000e+01   6.37632000e+00
   1.64160000e+00]"
1209,504,177,Serratia marcescens,schoolfield two factor,"Mohr, P.W and Krawiec, S. 'Temperature Characteristics and Arrhenius Plots for Nominal
Psychrophiles, Mesophiles and Thermophiles', Journal of General Microbiology 121 (311-317)",Specific Growth Rate,,,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Serratia,0.849624601,0.447077169,0.585147272,0.111014499,307.9347047,0.619980055,5.599009413,1.316313792,NA,NA,307.9198604,302.5198604,310.8198604,34.6924087,,Oxygen,0.928094106,53.89751133,55.4104368,FALSE,"[ 294.41986039  295.92978178  298.51370029  300.15337838  302.1531433
  303.77685767  305.68980433  308.54674483  310.75201989  313.23414252]","[ 10.030176  15.151104  20.526048  24.521184  27.432864  28.716768
  31.422816  31.516128  28.924992   9.37008 ]"
