,Species,Model_name,Trait,B0,E,T_pk,E_D,E_D_L,Est.Tpk,Est.Tmin,Est.Tmax,Max response,Slope,Intercept,R_Squared,AIC,BIC,Rank,Corrected,Number.of.Data.Points,Number.of.Variables,FinalID,OriginalID,Citation,Latitude,Longitude,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,ConSpecies,OptimalConditions,Best_Guess
1_Sch_TF,Streptococcus salivarius,schoolfield two factor,Specific Growth Rate,-1.9666995958009565,1.0148255324619253,319.271354736,3.323207707639863,NA,319.3156,314.2156,323.4156,49.1617068001,NA,NA,0.9873988026572278,25.200252896307582,32.655465163099166,2,False,22,4,1,K_Adamberg_Streptococcus_salivarius_growth,"2001, Adamberg, K et al, 'The effect of temperature and pH on the growth of lactic acid bacteria: a pH-auxostat study', International Journal of Food Microbiology 85 (171 ? 183)",,,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,salivarius,True,Fermentation
1_Sch_O,Streptococcus salivarius,schoolfield,Specific Growth Rate,-1.2737102387509256,1.014855863840951,NA,3.323143896362792,-2.40739510882e-07,319.3156,314.2156,323.4156,49.1617311947,NA,NA,0.9873988324642983,29.200253355984014,38.837550529492226,3,False,22,6,1,K_Adamberg_Streptococcus_salivarius_growth,"2001, Adamberg, K et al, 'The effect of temperature and pH on the growth of lactic acid bacteria: a pH-auxostat study', International Journal of Food Microbiology 85 (171 ? 183)",,,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,salivarius,True,Fermentation
453_Sch_TF,Streptococcus thermophilus,schoolfield two factor,Specific Growth Rate,-3.043148512301362,1.3782893624858708,312.532111832,3.4313166920335982,NA,312.56,308.36,316.36,45.5799789915,NA,NA,0.9429390694010066,55.10350841849976,61.82570331433196,1,False,19,4,453,201,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",,,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,True,Fermentation
453_Sch_OS,Streptococcus thermophilus,schoolfield simple,Specific Growth Rate,-2.997596122076725,1.3675879875215364,NA,3.442831051354336,NA,312.56,308.46,316.36,45.60264974,NA,NA,0.9429432080788339,55.107045039835654,61.82923993566786,2,False,19,4,453,201,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",,,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,True,Fermentation
453_Sch_O,Streptococcus thermophilus,schoolfield,Specific Growth Rate,-2.9347198292272236,1.3528277565012594,NA,3.459469376095477,-49.3689754288,312.56,308.46,316.36,45.6308096289,NA,NA,0.9429132314885303,59.12368009737342,67.7347529515385,3,False,19,6,453,201,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",,,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,True,Fermentation
454_Sch_TF,Streptococcus thermophilus,schoolfield two factor,Specific Growth Rate,-1.2808016610780324,1.0078801322319566,312.964850857,3.6984866374197614,NA,312.96,308.36,316.66,46.8379386576,NA,NA,0.9825329675900849,24.572289172428977,30.112540177940026,1,False,15,4,454,202,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",,,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,True,Fermentation
454_Sch_OS,Streptococcus thermophilus,schoolfield simple,Specific Growth Rate,-1.2808222300079672,1.007885072685884,NA,3.6984557688677215,NA,312.96,308.36,316.66,46.8378942858,NA,NA,0.9825329686663813,24.57228917528498,30.11254018079603,2,False,15,4,454,202,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",,,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,True,Fermentation
454_Sch_O,Streptococcus thermophilus,schoolfield,Specific Growth Rate,-0.6550535389349122,1.0015954749413218,NA,3.6926068148683866,-0.0138335930563,312.96,308.36,316.66,46.8382319941,NA,NA,0.9825326045593129,28.572580876314888,35.52893228403036,3,False,15,6,454,202,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",,,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,True,Fermentation
455_Sch_OS,Streptococcus thermophilus,schoolfield simple,Specific Growth Rate,-1.0676865866750342,0.9247485482671272,NA,3.1643093014676413,NA,312.96,307.76,317.16,35.9939136073,NA,NA,0.9418598193953072,37.66524991652872,44.117108706009546,1,False,18,4,455,203,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",,,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,True,Fermentation
455_Sch_TF,Streptococcus thermophilus,schoolfield two factor,Specific Growth Rate,-1.0677596954315807,0.9247665247468803,312.96665201,3.164224188272086,NA,312.96,307.76,317.16,35.9937878411,NA,NA,0.9418598178012788,37.6652500065959,44.11710879607672,2,False,18,4,455,203,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",,,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,True,Fermentation
455_Sch_O,Streptococcus thermophilus,schoolfield,Specific Growth Rate,3.8786048019404267,2.360626762176743e-06,NA,4.064028742951328,-1.53324851291,313.46,307.36,317.46,35.3752438131,NA,NA,0.9488307228956228,39.359216298997346,47.5918186042705,3,False,18,6,455,203,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",,,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,True,Fermentation
456_Sch_O,Streptococcus thermophilus,schoolfield,Specific Growth Rate,3.959670738079185,2.365426188255526e-09,NA,8.31351229032277,-1.43904817151,314.39,306.79,317.39,44.4771442595,NA,NA,0.9939506521086825,14.970445385305698,24.918904896809746,1,False,23,6,456,204,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",,,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,True,Fermentation
456_Sch_OS,Streptococcus thermophilus,schoolfield simple,Specific Growth Rate,-0.32332680464017644,0.8289100187204574,NA,3.147658591092492,NA,312.59,307.09,316.89,45.1122560947,NA,NA,0.9767069602218795,42.12518906277942,49.80266014242517,2,False,23,4,456,204,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",,,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,True,Fermentation
456_Sch_TF,Streptococcus thermophilus,schoolfield two factor,Specific Growth Rate,-0.32326033127454634,0.8288924569530881,312.552650274,3.1477892034053134,NA,312.59,307.09,316.89,45.1125096521,NA,NA,0.9767069822174005,42.12518937310685,49.8026604527526,3,False,23,4,456,204,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",,,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,True,Fermentation
457_Sch_O,Streptococcus thermophilus,schoolfield,Specific Growth Rate,3.9463189159786944,1.6619424803021587e-07,NA,8.881079888825775,-1.68520402714,314.99,308.29,317.79,44.0860660274,NA,NA,0.9729735153679354,42.6667027857559,50.89930509102905,1,False,18,6,457,205,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",,,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,True,Fermentation
457_Sch_TF,Streptococcus thermophilus,schoolfield two factor,Specific Growth Rate,-1.081202863005451,0.9463122286815352,313.45833585,4.039231995665732,NA,313.49,308.89,316.89,45.6068542571,NA,NA,0.9531250933623727,48.64984431896776,55.10170310844858,2,False,18,4,457,205,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",,,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,True,Fermentation
457_Sch_OS,Streptococcus thermophilus,schoolfield simple,Specific Growth Rate,-1.0811058648767302,0.9462888007782624,NA,4.039398227594144,NA,313.49,308.89,316.89,45.6070706526,NA,NA,0.953125145946715,48.649844546662315,55.10170333614314,3,False,18,4,457,205,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",,,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,True,Fermentation
458_Sch_TF,Streptococcus thermophilus,schoolfield two factor,Specific Growth Rate,-1.5051136921359236,1.0412559627211975,314.623416929,2.2593122695493415,NA,314.66,308.56,320.66,40.7120283323,NA,NA,0.9845185705335101,31.324945039991544,38.780157306783124,1,False,22,4,458,206,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",,,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,True,Fermentation
458_Sch_OS,Streptococcus thermophilus,schoolfield simple,Specific Growth Rate,-0.9946922804260878,0.9113728255206148,NA,2.562031843927262,NA,315.26,309.36,320.46,41.7077891961,NA,NA,0.9827735999711156,34.117405279886924,41.57261754667851,2,False,22,4,458,206,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",,,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,True,Fermentation
458_Sch_O,Streptococcus thermophilus,schoolfield,Specific Growth Rate,-0.9683382136925149,0.9047980905766754,NA,2.5829392972498932,-1.3202005874,315.26,309.36,320.46,41.7622937489,NA,NA,0.9825488814367592,38.4258884400878,48.06318561359602,3,False,22,6,458,206,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",,,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,True,Fermentation
459_Sch_OS,Streptococcus thermophilus,schoolfield simple,Specific Growth Rate,-0.7269158843994442,0.8373900302191533,NA,3.9084709742213075,NA,313.96,308.96,317.56,38.6982311853,NA,NA,0.9800608237308371,23.58928240198954,30.567943769759495,1,False,20,4,459,207,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",,,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,True,Fermentation
459_Sch_TF,Streptococcus thermophilus,schoolfield two factor,Specific Growth Rate,-0.7269315333113359,0.8373938155111699,313.969707912,3.908428033413246,NA,313.96,308.96,317.56,38.6981798901,NA,NA,0.9800608231015349,23.5892824217651,30.567943789535054,2,False,20,4,459,207,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",,,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,True,Fermentation
459_Sch_O,Streptococcus thermophilus,schoolfield,Specific Growth Rate,4.23698891053733,0.03881505434797228,NA,4.130157790089489,-1.03497863398,314.26,308.86,317.66,38.4881996285,NA,NA,0.9810442502150001,26.57058304691279,35.54070896179073,3,False,20,6,459,207,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",,,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,True,Fermentation
460_Sch_TF,Streptococcus thermophilus,schoolfield two factor,Specific Growth Rate,0.35718887561436063,0.6994898497716558,315.205083908,2.5893731348050695,NA,315.16,308.56,320.56,54.9237943911,NA,NA,0.9845077893936007,39.45040334738887,47.3406724991286,1,False,24,4,460,208,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",,,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,True,Fermentation
460_Sch_OS,Streptococcus thermophilus,schoolfield simple,Specific Growth Rate,0.3571874534050027,0.6994902958327331,NA,2.5893665097284204,NA,315.16,308.56,320.56,54.9237683927,NA,NA,0.984507790101133,39.45040334831084,47.340672500050566,2,False,24,4,460,208,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",,,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,True,Fermentation
460_Sch_O,Streptococcus thermophilus,schoolfield,Specific Growth Rate,0.3571865919495129,0.6994904815092248,NA,2.589366793401761,-9.27609162744,315.16,308.56,320.56,54.923773149,NA,NA,0.9845077894364446,43.45040334815231,53.69678016058793,3,False,24,6,460,208,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",,,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,True,Fermentation
461_Sch_TF,Streptococcus thermophilus,schoolfield two factor,Specific Growth Rate,-0.9118327935771561,0.9183573188066222,314.148734579,3.573970469083025,NA,314.13,309.23,318.03,48.4920989955,NA,NA,0.9835421892807542,28.074994262916668,33.937937874115576,1,False,16,4,461,209,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",,,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,True,Fermentation
461_Sch_OS,Streptococcus thermophilus,schoolfield simple,Specific Growth Rate,-0.9118787055672695,0.9183686675780589,NA,3.573859372104521,NA,314.13,309.23,318.03,48.4918946407,NA,NA,0.9835421896591394,28.074994269037425,33.93793788023633,2,False,16,4,461,209,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",,,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,True,Fermentation
461_Sch_O,Streptococcus thermophilus,schoolfield,Specific Growth Rate,1.102776888498582,0.45919271418322116,NA,4.634967015904739,-43.4383333736,NA,NA,NA,NA,NA,NA,0.7169520830906734,77.54450618577869,84.95262724145715,3,False,16,6,461,209,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",,,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,True,Fermentation
462_Sch_TF,Streptococcus thermophilus,schoolfield two factor,Specific Growth Rate,-2.0145304047042214,1.1182854608021944,316.172114275,2.11805108290117,NA,316.16,309.86,322.86,40.342837698,NA,NA,0.9819783376639118,34.45091059742086,41.90612286421244,1,False,22,4,462,210,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",,,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,True,Fermentation
462_Sch_OS,Streptococcus thermophilus,schoolfield simple,Specific Growth Rate,-1.2852436499005588,0.9397509296678157,NA,2.41172097751133,NA,316.86,310.76,322.46,41.4623669083,NA,NA,0.9792824052759601,37.99807458459567,45.45328685138725,2,False,22,4,462,210,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",,,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,True,Fermentation
462_Sch_O,Streptococcus thermophilus,schoolfield,Specific Growth Rate,-1.2582390200677758,0.9332844030586801,NA,2.4273508288852037,-1.38123611386,316.86,310.76,322.46,41.5030556946,NA,NA,0.9790342774324768,42.27933320308027,51.916630376588486,3,False,22,6,462,210,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",,,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,thermophilus,True,Fermentation
