,Species,Model_name,Trait,B0,E,T_pk,E_D,E_D_L,Est.Tpk,Est.Tmin,Est.Tmax,Max.response,Slope,Intercept,R_Squared,AIC,BIC,Rank,Corrected,Number.of.Data.Points,Number.of.Variables,B0.max,B0.min,E.max,E.min,Tpk.max,Tpk.min,Response.max,Response.min,ED.max,ED.min,EDL.max,EDL.min,TH.max,TH.min,THL.max,THL.min,Slope.max,Slope.min,Intercept.max,Intercept.min,Temperature,Response,Original_Data
434_Sch_O_model_point_283,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.175159055996277,0.07507561218167258,NA,9.353764330634364,-2.5260282536616594,295.868,282.768,298.968,0.00715284069921,NA,NA,0.9748814785675599,-262.0900816091853,-254.2575882007918,1,False,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300.4680000000064,0.0023316568137569252,False
434_Sch_O_model_point_284,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.175159055996277,0.07507561218167258,NA,9.353764330634364,-2.5260282536616594,295.868,282.768,298.968,0.00715284069921,NA,NA,0.9748814785675599,-262.0900816091853,-254.2575882007918,1,False,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300.5680000000064,0.0021446223578985213,False
434_Sch_O_model_point_285,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.175159055996277,0.07507561218167258,NA,9.353764330634364,-2.5260282536616594,295.868,282.768,298.968,0.00715284069921,NA,NA,0.9748814785675599,-262.0900816091853,-254.2575882007918,1,False,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300.66800000000643,0.001966928346789012,False
434_Sch_O_model_point_286,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.175159055996277,0.07507561218167258,NA,9.353764330634364,-2.5260282536616594,295.868,282.768,298.968,0.00715284069921,NA,NA,0.9748814785675599,-262.0900816091853,-254.2575882007918,1,False,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300.76800000000645,0.0017990698212560236,False
434_Sch_O_model_point_287,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.175159055996277,0.07507561218167258,NA,9.353764330634364,-2.5260282536616594,295.868,282.768,298.968,0.00715284069921,NA,NA,0.9748814785675599,-262.0900816091853,-254.2575882007918,1,False,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300.8680000000065,0.0016413527619278335,False
434_Sch_O_model_point_288,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.175159055996277,0.07507561218167258,NA,9.353764330634364,-2.5260282536616594,295.868,282.768,298.968,0.00715284069921,NA,NA,0.9748814785675599,-262.0900816091853,-254.2575882007918,1,False,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300.9680000000065,0.0014939087693699932,False
434_Sch_O_model_point_289,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.175159055996277,0.07507561218167258,NA,9.353764330634364,-2.5260282536616594,295.868,282.768,298.968,0.00715284069921,NA,NA,0.9748814785675599,-262.0900816091853,-254.2575882007918,1,False,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301.0680000000065,0.0013567138483758683,False
434_Sch_O_model_point_290,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.175159055996277,0.07507561218167258,NA,9.353764330634364,-2.5260282536616594,295.868,282.768,298.968,0.00715284069921,NA,NA,0.9748814785675599,-262.0900816091853,-254.2575882007918,1,False,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301.16800000000654,0.0012296097011533572,False
434_Sch_O_model_point_291,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.175159055996277,0.07507561218167258,NA,9.353764330634364,-2.5260282536616594,295.868,282.768,298.968,0.00715284069921,NA,NA,0.9748814785675599,-262.0900816091853,-254.2575882007918,1,False,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301.26800000000657,0.0011123260880820142,False
434_Sch_O_model_point_292,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.175159055996277,0.07507561218167258,NA,9.353764330634364,-2.5260282536616594,295.868,282.768,298.968,0.00715284069921,NA,NA,0.9748814785675599,-262.0900816091853,-254.2575882007918,1,False,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301.3680000000066,0.0010045030461879238,False
434_Sch_O_model_point_293,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.175159055996277,0.07507561218167258,NA,9.353764330634364,-2.5260282536616594,295.868,282.768,298.968,0.00715284069921,NA,NA,0.9748814785675599,-262.0900816091853,-254.2575882007918,1,False,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301.4680000000066,0.0009057120236626065,False
434_Sch_O_model_point_294,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.175159055996277,0.07507561218167258,NA,9.353764330634364,-2.5260282536616594,295.868,282.768,298.968,0.00715284069921,NA,NA,0.9748814785675599,-262.0900816091853,-254.2575882007918,1,False,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301.56800000000663,0.0008154752599552731,False
434_Sch_O_model_point_295,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.175159055996277,0.07507561218167258,NA,9.353764330634364,-2.5260282536616594,295.868,282.768,298.968,0.00715284069921,NA,NA,0.9748814785675599,-262.0900816091853,-254.2575882007918,1,False,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301.66800000000666,0.0007332829907819102,False
434_Sch_O_model_point_296,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.175159055996277,0.07507561218167258,NA,9.353764330634364,-2.5260282536616594,295.868,282.768,298.968,0.00715284069921,NA,NA,0.9748814785675599,-262.0900816091853,-254.2575882007918,1,False,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301.7680000000067,0.0006586082708306414,False
434_Sch_O_model_point_297,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.175159055996277,0.07507561218167258,NA,9.353764330634364,-2.5260282536616594,295.868,282.768,298.968,0.00715284069921,NA,NA,0.9748814785675599,-262.0900816091853,-254.2575882007918,1,False,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301.8680000000067,0.0005909193771492905,False
434_Sch_O_model_point_298,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.175159055996277,0.07507561218167258,NA,9.353764330634364,-2.5260282536616594,295.868,282.768,298.968,0.00715284069921,NA,NA,0.9748814785675599,-262.0900816091853,-254.2575882007918,1,False,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301.9680000000067,0.0005296898825858609,False
434_Sch_O_model_point_299,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.175159055996277,0.07507561218167258,NA,9.353764330634364,-2.5260282536616594,295.868,282.768,298.968,0.00715284069921,NA,NA,0.9748814785675599,-262.0900816091853,-254.2575882007918,1,False,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302.06800000000675,0.00047440657481462545,False
434_Sch_O_model_point_300,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.175159055996277,0.07507561218167258,NA,9.353764330634364,-2.5260282536616594,295.868,282.768,298.968,0.00715284069921,NA,NA,0.9748814785675599,-262.0900816091853,-254.2575882007918,1,False,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302.16800000000677,0.00042457544839671197,False
434_Sch_O_model_point_301,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.175159055996277,0.07507561218167258,NA,9.353764330634364,-2.5260282536616594,295.868,282.768,298.968,0.00715284069921,NA,NA,0.9748814785675599,-262.0900816091853,-254.2575882007918,1,False,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302.2680000000068,0.0003797260219075163,False
434_Sch_O_model_point_302,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.175159055996277,0.07507561218167258,NA,9.353764330634364,-2.5260282536616594,295.868,282.768,298.968,0.00715284069921,NA,NA,0.9748814785675599,-262.0900816091853,-254.2575882007918,1,False,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302.3680000000068,0.00033941423625076766,False
434_Sch_O_model_point_303,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.175159055996277,0.07507561218167258,NA,9.353764330634364,-2.5260282536616594,295.868,282.768,298.968,0.00715284069921,NA,NA,0.9748814785675599,-262.0900816091853,-254.2575882007918,1,False,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302.46800000000684,0.0003032241800202379,False
434_Sch_O_model_point_304,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.175159055996277,0.07507561218167258,NA,9.353764330634364,-2.5260282536616594,295.868,282.768,298.968,0.00715284069921,NA,NA,0.9748814785675599,-262.0900816091853,-254.2575882007918,1,False,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302.56800000000686,0.0002707688683139356,False
434_Sch_O_model_point_305,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.175159055996277,0.07507561218167258,NA,9.353764330634364,-2.5260282536616594,295.868,282.768,298.968,0.00715284069921,NA,NA,0.9748814785675599,-262.0900816091853,-254.2575882007918,1,False,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302.6680000000069,0.00024169027681784607,False
434_Sch_O_model_point_306,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.175159055996277,0.07507561218167258,NA,9.353764330634364,-2.5260282536616594,295.868,282.768,298.968,0.00715284069921,NA,NA,0.9748814785675599,-262.0900816091853,-254.2575882007918,1,False,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302.7680000000069,0.0002156588062911982,False
434_Sch_O_model_point_307,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.175159055996277,0.07507561218167258,NA,9.353764330634364,-2.5260282536616594,295.868,282.768,298.968,0.00715284069921,NA,NA,0.9748814785675599,-262.0900816091853,-254.2575882007918,1,False,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302.86800000000693,0.00019237232593994174,False
434_Sch_O_model_point_308,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.175159055996277,0.07507561218167258,NA,9.353764330634364,-2.5260282536616594,295.868,282.768,298.968,0.00715284069921,NA,NA,0.9748814785675599,-262.0900816091853,-254.2575882007918,1,False,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302.96800000000695,0.00017155491896263893,False
434_Sch_O_model_point_309,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.175159055996277,0.07507561218167258,NA,9.353764330634364,-2.5260282536616594,295.868,282.768,298.968,0.00715284069921,NA,NA,0.9748814785675599,-262.0900816091853,-254.2575882007918,1,False,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303.068000000007,0.00015295543062296475,False
434_Sch_O_model_point_310,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.175159055996277,0.07507561218167258,NA,9.353764330634364,-2.5260282536616594,295.868,282.768,298.968,0.00715284069921,NA,NA,0.9748814785675599,-262.0900816091853,-254.2575882007918,1,False,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303.168000000007,0.00013634589895788432,False
434_Sch_O_model_point_311,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.175159055996277,0.07507561218167258,NA,9.353764330634364,-2.5260282536616594,295.868,282.768,298.968,0.00715284069921,NA,NA,0.9748814785675599,-262.0900816091853,-254.2575882007918,1,False,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303.268000000007,0.00012151993078336862,False
434_Sch_O_model_point_312,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.175159055996277,0.07507561218167258,NA,9.353764330634364,-2.5260282536616594,295.868,282.768,298.968,0.00715284069921,NA,NA,0.9748814785675599,-262.0900816091853,-254.2575882007918,1,False,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303.36800000000704,0.00010829107092998209,False
434_Sch_O_model_point_313,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.175159055996277,0.07507561218167258,NA,9.353764330634364,-2.5260282536616594,295.868,282.768,298.968,0.00715284069921,NA,NA,0.9748814785675599,-262.0900816091853,-254.2575882007918,1,False,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303.46800000000707,9.649120042895087e-05,False
434_Sch_O_model_point_314,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.175159055996277,0.07507561218167258,NA,9.353764330634364,-2.5260282536616594,295.868,282.768,298.968,0.00715284069921,NA,NA,0.9748814785675599,-262.0900816091853,-254.2575882007918,1,False,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303.5680000000071,8.596898941159974e-05,False
434_Sch_O_model_point_315,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.175159055996277,0.07507561218167258,NA,9.353764330634364,-2.5260282536616594,295.868,282.768,298.968,0.00715284069921,NA,NA,0.9748814785675599,-262.0900816091853,-254.2575882007918,1,False,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303.6680000000071,7.65884224931996e-05,False
434_Sch_O_model_point_316,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.175159055996277,0.07507561218167258,NA,9.353764330634364,-2.5260282536616594,295.868,282.768,298.968,0.00715284069921,NA,NA,0.9748814785675599,-262.0900816091853,-254.2575882007918,1,False,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303.76800000000713,6.822740809885036e-05,False
434_Sch_O_model_point_317,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.175159055996277,0.07507561218167258,NA,9.353764330634364,-2.5260282536616594,295.868,282.768,298.968,0.00715284069921,NA,NA,0.9748814785675599,-262.0900816091853,-254.2575882007918,1,False,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303.86800000000716,6.077647828368772e-05,False
434_Sch_O_model_point_318,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.175159055996277,0.07507561218167258,NA,9.353764330634364,-2.5260282536616594,295.868,282.768,298.968,0.00715284069921,NA,NA,0.9748814785675599,-262.0900816091853,-254.2575882007918,1,False,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303.9680000000072,5.413758185653658e-05,False
434_Sch_O_model_point_319,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.175159055996277,0.07507561218167258,NA,9.353764330634364,-2.5260282536616594,295.868,282.768,298.968,0.00715284069921,NA,NA,0.9748814785675599,-262.0900816091853,-254.2575882007918,1,False,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304.0680000000072,4.822297082003302e-05,False
434_Sch_O_model_point_320,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.175159055996277,0.07507561218167258,NA,9.353764330634364,-2.5260282536616594,295.868,282.768,298.968,0.00715284069921,NA,NA,0.9748814785675599,-262.0900816091853,-254.2575882007918,1,False,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304.1680000000072,4.295417810469134e-05,False
434_Sch_O_model_point_321,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.175159055996277,0.07507561218167258,NA,9.353764330634364,-2.5260282536616594,295.868,282.768,298.968,0.00715284069921,NA,NA,0.9748814785675599,-262.0900816091853,-254.2575882007918,1,False,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304.26800000000725,3.826108314267381e-05,False
434_Sch_O_model_point_322,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.175159055996277,0.07507561218167258,NA,9.353764330634364,-2.5260282536616594,295.868,282.768,298.968,0.00715284069921,NA,NA,0.9748814785675599,-262.0900816091853,-254.2575882007918,1,False,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304.36800000000727,3.408106086809569e-05,False
434_Sch_O_model_point_323,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.175159055996277,0.07507561218167258,NA,9.353764330634364,-2.5260282536616594,295.868,282.768,298.968,0.00715284069921,NA,NA,0.9748814785675599,-262.0900816091853,-254.2575882007918,1,False,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304.4680000000073,3.0358209137090654e-05,False
434_Sch_O_model_point_324,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.175159055996277,0.07507561218167258,NA,9.353764330634364,-2.5260282536616594,295.868,282.768,298.968,0.00715284069921,NA,NA,0.9748814785675599,-262.0900816091853,-254.2575882007918,1,False,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304.5680000000073,2.70426492452647e-05,False
434_Sch_O_model_point_325,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.175159055996277,0.07507561218167258,NA,9.353764330634364,-2.5260282536616594,295.868,282.768,298.968,0.00715284069921,NA,NA,0.9748814785675599,-262.0900816091853,-254.2575882007918,1,False,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304.66800000000734,2.4089894112383953e-05,False
434_Sch_O_orig_point_0,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.175159055996277,0.07507561218167258,NA,9.353764330634364,-2.5260282536616594,295.868,282.768,298.968,0.00715284069921,NA,NA,0.9748814785675599,-262.0900816091853,-254.2575882007918,1,False,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275.16799999999995,0.001728,True
434_Sch_O_orig_point_1,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.175159055996277,0.07507561218167258,NA,9.353764330634364,-2.5260282536616594,295.868,282.768,298.968,0.00715284069921,NA,NA,0.9748814785675599,-262.0900816091853,-254.2575882007918,1,False,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277.358,0.001728,True
434_Sch_O_orig_point_2,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.175159055996277,0.07507561218167258,NA,9.353764330634364,-2.5260282536616594,295.868,282.768,298.968,0.00715284069921,NA,NA,0.9748814785675599,-262.0900816091853,-254.2575882007918,1,False,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277.93699999999995,0.003456,True
434_Sch_O_orig_point_3,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.175159055996277,0.07507561218167258,NA,9.353764330634364,-2.5260282536616594,295.868,282.768,298.968,0.00715284069921,NA,NA,0.9748814785675599,-262.0900816091853,-254.2575882007918,1,False,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,279.147,0.003456,True
434_Sch_O_orig_point_4,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.175159055996277,0.07507561218167258,NA,9.353764330634364,-2.5260282536616594,295.868,282.768,298.968,0.00715284069921,NA,NA,0.9748814785675599,-262.0900816091853,-254.2575882007918,1,False,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,280.358,0.00432,True
434_Sch_O_orig_point_5,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.175159055996277,0.07507561218167258,NA,9.353764330634364,-2.5260282536616594,295.868,282.768,298.968,0.00715284069921,NA,NA,0.9748814785675599,-262.0900816091853,-254.2575882007918,1,False,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,281.68699999999995,0.005183999999999999,True
434_Sch_O_orig_point_6,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.175159055996277,0.07507561218167258,NA,9.353764330634364,-2.5260282536616594,295.868,282.768,298.968,0.00715284069921,NA,NA,0.9748814785675599,-262.0900816091853,-254.2575882007918,1,False,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,282.671,0.005183999999999999,True
434_Sch_O_orig_point_7,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.175159055996277,0.07507561218167258,NA,9.353764330634364,-2.5260282536616594,295.868,282.768,298.968,0.00715284069921,NA,NA,0.9748814785675599,-262.0900816091853,-254.2575882007918,1,False,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,284.536,0.006048,True
434_Sch_O_orig_point_8,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.175159055996277,0.07507561218167258,NA,9.353764330634364,-2.5260282536616594,295.868,282.768,298.968,0.00715284069921,NA,NA,0.9748814785675599,-262.0900816091853,-254.2575882007918,1,False,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,285.964,0.006048,True
434_Sch_O_orig_point_9,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.175159055996277,0.07507561218167258,NA,9.353764330634364,-2.5260282536616594,295.868,282.768,298.968,0.00715284069921,NA,NA,0.9748814785675599,-262.0900816091853,-254.2575882007918,1,False,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,287.709,0.006048,True
434_Sch_O_orig_point_10,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.175159055996277,0.07507561218167258,NA,9.353764330634364,-2.5260282536616594,295.868,282.768,298.968,0.00715284069921,NA,NA,0.9748814785675599,-262.0900816091853,-254.2575882007918,1,False,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,288.917,0.006912,True
434_Sch_O_orig_point_11,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.175159055996277,0.07507561218167258,NA,9.353764330634364,-2.5260282536616594,295.868,282.768,298.968,0.00715284069921,NA,NA,0.9748814785675599,-262.0900816091853,-254.2575882007918,1,False,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,290.667,0.006912,True
