,Species,Model_name,Trait,B0,E,T_pk,E_D,E_D_L,Est.Tpk,Est.Tmin,Est.Tmax,Max.response,Slope,Intercept,R_Squared,AIC,BIC,Rank,Corrected,Number.of.Data.Points,Number.of.Variables,B0.max,B0.min,E.max,E.min,Tpk.max,Tpk.min,Response.max,Response.min,ED.max,ED.min,EDL.max,EDL.min,TH.max,TH.min,THL.max,THL.min,Slope.max,Slope.min,Intercept.max,Intercept.min,FinalID,OriginalID,Citation,Latitude,Longitude,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,ConSpecies,OptimalConditions,Best_Guess
322_Sch_TF,Spiroplasma tius-1,schoolfield two factor,Specific Growth Rate,-1.8380688171697346,0.8669660926422958,302.206258545,10.64968235488673,NA,302.25,298.85,303.75,5.03846868762,NA,NA,0.9908770299155361,-15.608446593125961,-14.649649246985687,2,False,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,322,69,"Meghnad Konai, Edward A. Clark, Mary Camp, Arthur L. Koeh, Robert F. Whitcomb (1996) Temperature Ranges, Growth Optima and Growth Rates of Spiroplasma (Spiroplasmataceae, class Mollicutes) Species. Current Microbiology 32 pp314-319",,,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,,True,Aerobic
322_Sch_OS,Spiroplasma tius-1,schoolfield simple,Specific Growth Rate,-1.8380687042668078,0.8669660582507184,NA,10.64968268204167,NA,302.25,298.85,303.75,5.038468621,NA,NA,0.990877030090435,-15.608446593122554,-14.64964924698228,3,False,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,322,69,"Meghnad Konai, Edward A. Clark, Mary Camp, Arthur L. Koeh, Robert F. Whitcomb (1996) Temperature Ranges, Growth Optima and Growth Rates of Spiroplasma (Spiroplasmataceae, class Mollicutes) Species. Current Microbiology 32 pp314-319",,,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,,True,Aerobic
304_Sch_OS,Spiroplasma tn-1,schoolfield simple,Specific Growth Rate,-1.7467785440206807,0.899716397137821,NA,7.806267990718435,NA,308.25,304.55,310.25,11.9439709967,NA,NA,0.9840248070855677,-4.300102748212256,-1.9028950398130764,1,False,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304,51,"Meghnad Konai, Edward A. Clark, Mary Camp, Arthur L. Koeh, Robert F. Whitcomb (1996) Temperature Ranges, Growth Optima and Growth Rates of Spiroplasma (Spiroplasmataceae, class Mollicutes) Species. Current Microbiology 32 pp314-319",,,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,,True,Aerobic
304_Sch_TF,Spiroplasma tn-1,schoolfield two factor,Specific Growth Rate,-1.7467748880871492,0.8997155196972063,308.234988633,7.806271241107082,NA,308.25,304.55,310.25,11.9439676026,NA,NA,0.9840248124037996,-4.300102748076769,-1.90289503967759,2,False,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304,51,"Meghnad Konai, Edward A. Clark, Mary Camp, Arthur L. Koeh, Robert F. Whitcomb (1996) Temperature Ranges, Growth Optima and Growth Rates of Spiroplasma (Spiroplasmataceae, class Mollicutes) Species. Current Microbiology 32 pp314-319",,,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,,True,Aerobic
304_Sch_O,Spiroplasma tn-1,schoolfield,Specific Growth Rate,-1.7467765953468266,0.8997159299404419,NA,7.806269913246064,-31.3960342947,308.25,304.55,310.25,11.943969258,NA,NA,0.9840248098749326,-0.30010274817076166,2.255988043588088,3,False,8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304,51,"Meghnad Konai, Edward A. Clark, Mary Camp, Arthur L. Koeh, Robert F. Whitcomb (1996) Temperature Ranges, Growth Optima and Growth Rates of Spiroplasma (Spiroplasmataceae, class Mollicutes) Species. Current Microbiology 32 pp314-319",,,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,,True,Aerobic
295_Sch_OS,Spiroplasma velocicrescens,schoolfield simple,Specific Growth Rate,-1.4620201792471976,1.0296542857203095,NA,5.1359126017335255,NA,308.95,305.05,311.65,29.3456799733,NA,NA,0.9871471145856683,8.600885344596982,10.998093052996161,1,False,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,295,42,"Meghnad Konai, Edward A. Clark, Mary Camp, Arthur L. Koeh, Robert F. Whitcomb (1996) Temperature Ranges, Growth Optima and Growth Rates of Spiroplasma (Spiroplasmataceae, class Mollicutes) Species. Current Microbiology 32 pp314-319",,,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,velocicrescens,True,Aerobic
295_Sch_TF,Spiroplasma velocicrescens,schoolfield two factor,Specific Growth Rate,-1.4620192766446616,1.02965403419963,308.930893543,5.135915654997469,NA,308.95,305.05,311.65,29.3456821423,NA,NA,0.9871471147535854,8.600885344755351,10.99809305315453,2,False,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,295,42,"Meghnad Konai, Edward A. Clark, Mary Camp, Arthur L. Koeh, Robert F. Whitcomb (1996) Temperature Ranges, Growth Optima and Growth Rates of Spiroplasma (Spiroplasmataceae, class Mollicutes) Species. Current Microbiology 32 pp314-319",,,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,velocicrescens,True,Aerobic
295_Sch_O,Spiroplasma velocicrescens,schoolfield,Specific Growth Rate,-0.8669218061866312,1.0234324138738424,NA,5.13010087875696,-0.0141397112676,308.95,305.05,311.65,29.3453345774,NA,NA,0.9871466164631754,12.601173618559557,15.157264410318406,3,False,8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,295,42,"Meghnad Konai, Edward A. Clark, Mary Camp, Arthur L. Koeh, Robert F. Whitcomb (1996) Temperature Ranges, Growth Optima and Growth Rates of Spiroplasma (Spiroplasmataceae, class Mollicutes) Species. Current Microbiology 32 pp314-319",,,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,velocicrescens,True,Aerobic
309_Sch_OS,Spiroplasma w115,schoolfield simple,Specific Growth Rate,-2.053295994801515,0.8535763860853838,NA,12.124326240641034,NA,302.85,299.55,304.35,4.18367894699,NA,NA,0.9873669526894387,-15.50594488661833,-14.547147540478056,1,False,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,309,56,"Meghnad Konai, Edward A. Clark, Mary Camp, Arthur L. Koeh, Robert F. Whitcomb (1996) Temperature Ranges, Growth Optima and Growth Rates of Spiroplasma (Spiroplasmataceae, class Mollicutes) Species. Current Microbiology 32 pp314-319",,,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,,True,Aerobic
309_Sch_TF,Spiroplasma w115,schoolfield two factor,Specific Growth Rate,-2.0532961673044796,0.8535764384469052,302.871636863,12.124324777505235,NA,302.85,299.55,304.35,4.18367899247,NA,NA,0.987366952519787,-15.505944886612149,-14.547147540471874,2,False,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,309,56,"Meghnad Konai, Edward A. Clark, Mary Camp, Arthur L. Koeh, Robert F. Whitcomb (1996) Temperature Ranges, Growth Optima and Growth Rates of Spiroplasma (Spiroplasmataceae, class Mollicutes) Species. Current Microbiology 32 pp314-319",,,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,,True,Aerobic
309_Sch_O,Spiroplasma w115,schoolfield,Specific Growth Rate,-0.9657888606107214,0.5771717017251611,NA,60.98724157592592,-1.38879736889,304.45,300.75,304.95,4.53832304951,NA,NA,0.9916035409852232,-13.978465134402107,-13.436148849805722,3,False,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,309,56,"Meghnad Konai, Edward A. Clark, Mary Camp, Arthur L. Koeh, Robert F. Whitcomb (1996) Temperature Ranges, Growth Optima and Growth Rates of Spiroplasma (Spiroplasmataceae, class Mollicutes) Species. Current Microbiology 32 pp314-319",,,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,,True,Aerobic
491_Sch_O,Staphylococcus aureus,schoolfield,Specific Growth Rate,0.2991213015866195,0.7373907370587062,NA,236.87704559972187,-1.67240829376,305.450355857,302.650355857,305.550355857,35.5401251334,NA,NA,0.9987546165591712,-23.411629844677293,-15.179027539404142,1,False,18,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,491,239,"Karen Krist (1997) Description and Mechanisms of Bacterial Growth Responses to Water Activity and Compatible Solutes. PhD Thesis, University of Tasmania",,,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,aureus,True,Aerobic
491_Sch_TF,Staphylococcus aureus,schoolfield two factor,Specific Growth Rate,-2.3333078785022123,1.528711169780574,355.519302901,1.5289577083900077,NA,NA,NA,NA,NA,NA,NA,0.9981694218616975,-20.13049209451578,-13.678633305034957,2,False,18,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,491,239,"Karen Krist (1997) Description and Mechanisms of Bacterial Growth Responses to Water Activity and Compatible Solutes. PhD Thesis, University of Tasmania",,,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,aureus,True,Aerobic
491_Sch_OS,Staphylococcus aureus,schoolfield simple,Specific Growth Rate,-0.8457482953325771,0.9881750467541395,NA,195.27115296629188,NA,318.650355857,316.150355857,318.850355857,171.484676212,NA,NA,0.9860374924621561,17.43464599634448,23.886504785825302,3,False,18,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,491,239,"Karen Krist (1997) Description and Mechanisms of Bacterial Growth Responses to Water Activity and Compatible Solutes. PhD Thesis, University of Tasmania",,,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,aureus,True,Aerobic
492_Sch_O,Staphylococcus aureus,schoolfield,Specific Growth Rate,0.3017630026775944,0.5769679308334476,NA,32.55855352115393,-2.6391404936,NA,NA,NA,NA,NA,NA,0.9906144342596349,0.8830496697567618,8.29117072543523,1,False,16,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,492,240,"Karen Krist (1997) Description and Mechanisms of Bacterial Growth Responses to Water Activity and Compatible Solutes. PhD Thesis, University of Tasmania",,,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,aureus,True,Aerobic
492_Sch_TF,Staphylococcus aureus,schoolfield two factor,Specific Growth Rate,-2.9602569544455073,1.5221619240568929,354.833446025,1.5224664562537007,NA,NA,NA,NA,NA,NA,NA,0.9867771118869247,2.598674529252956,8.461618140451861,2,False,16,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,492,240,"Karen Krist (1997) Description and Mechanisms of Bacterial Growth Responses to Water Activity and Compatible Solutes. PhD Thesis, University of Tasmania",,,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,aureus,True,Aerobic
492_Sch_OS,Staphylococcus aureus,schoolfield simple,Specific Growth Rate,-2.127577355429235,1.200322950039864,NA,1.8900807391514247,NA,311.82698321,305.12698321,319.92698321,24.3021872861,NA,NA,0.9843606034065752,5.514840913331388,11.377784524530295,3,False,16,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,492,240,"Karen Krist (1997) Description and Mechanisms of Bacterial Growth Responses to Water Activity and Compatible Solutes. PhD Thesis, University of Tasmania",,,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,aureus,True,Aerobic
493_Sch_O,Staphylococcus aureus,schoolfield,Specific Growth Rate,1.0018704392046156,0.6291719891007995,NA,104.80745175956812,-1.44611907702,307.78440122,304.48440122,308.08440122,52.6089965823,NA,NA,0.998127053328775,-1.7683140466102287,6.842758807554851,1,False,19,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,493,241,"Karen Krist (1997) Description and Mechanisms of Bacterial Growth Responses to Water Activity and Compatible Solutes. PhD Thesis, University of Tasmania",,,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,aureus,True,Aerobic
493_Sch_TF,Staphylococcus aureus,schoolfield two factor,Specific Growth Rate,-1.271143988993511,1.2798322313326826,368.851070627,1.2801244020974507,NA,NA,NA,NA,NA,NA,NA,0.9976359192644269,-1.290217966882949,5.431976928949252,2,False,19,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,493,241,"Karen Krist (1997) Description and Mechanisms of Bacterial Growth Responses to Water Activity and Compatible Solutes. PhD Thesis, University of Tasmania",,,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,aureus,True,Aerobic
493_Sch_OS,Staphylococcus aureus,schoolfield simple,Specific Growth Rate,-1.0468807802915543,1.184687885236789,NA,1.3825725824905803,NA,318.88440122,307.88440122,322.88440122,68.5764451167,NA,NA,0.997463684206231,0.12344734355428155,6.845642239386483,3,False,19,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,493,241,"Karen Krist (1997) Description and Mechanisms of Bacterial Growth Responses to Water Activity and Compatible Solutes. PhD Thesis, University of Tasmania",,,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,aureus,True,Aerobic
494_Sch_TF,Staphylococcus aureus,schoolfield two factor,Specific Growth Rate,-1.5138819021429388,1.0438627397133429,307.309435536,53.68705183008966,NA,307.300969,304.900969,307.800969,29.7980441995,NA,NA,0.9838718655034667,9.866105184915554,15.406356190426605,1,False,15,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,494,242,"Karen Krist (1997) Description and Mechanisms of Bacterial Growth Responses to Water Activity and Compatible Solutes. PhD Thesis, University of Tasmania",,,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,aureus,True,Aerobic
494_Sch_OS,Staphylococcus aureus,schoolfield simple,Specific Growth Rate,-1.1692359671950605,0.952114833731285,NA,102.85134682846768,NA,NA,NA,NA,NA,NA,NA,0.9776326446509428,14.93987378594707,20.48012479145812,2,False,15,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,494,242,"Karen Krist (1997) Description and Mechanisms of Bacterial Growth Responses to Water Activity and Compatible Solutes. PhD Thesis, University of Tasmania",,,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,aureus,True,Aerobic
494_Sch_O,Staphylococcus aureus,schoolfield,Specific Growth Rate,-0.9383129331057637,0.9002520896034297,NA,38.0026913208083,-4.55533894602,NA,NA,NA,NA,NA,NA,0.9814401044637702,15.973166156869809,22.92951756458528,3,False,15,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,494,242,"Karen Krist (1997) Description and Mechanisms of Bacterial Growth Responses to Water Activity and Compatible Solutes. PhD Thesis, University of Tasmania",,,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,aureus,True,Aerobic
495_Sch_TF,Staphylococcus xylosus,schoolfield two factor,Specific Growth Rate,-1.5437093995086901,1.6137317225865488,344.816259495,1.6138737606395703,NA,NA,NA,NA,NA,NA,NA,0.9807273646296163,7.32382580963459,15.001296889280338,1,False,23,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,495,243,"Karen Krist (1997) Description and Mechanisms of Bacterial Growth Responses to Water Activity and Compatible Solutes. PhD Thesis, University of Tasmania",,,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,xylosus,True,Aerobic
495_Sch_O,Staphylococcus xylosus,schoolfield,Specific Growth Rate,0.25995570941028345,1.0163860438429362,NA,2.839219413533471,-1.90829874125e-09,301.361575466,296.461575466,305.661575466,23.6521876428,NA,NA,0.9734941931049524,19.116065813442557,29.064525324946604,2,False,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,495,243,"Karen Krist (1997) Description and Mechanisms of Bacterial Growth Responses to Water Activity and Compatible Solutes. PhD Thesis, University of Tasmania",,,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,xylosus,True,Aerobic
495_Sch_OS,Staphylococcus xylosus,schoolfield simple,Specific Growth Rate,0.05812385865700213,0.8184457850468001,NA,18.420518357759505,NA,NA,NA,NA,NA,NA,NA,0.9467915926425413,31.203886552443596,38.88135763208935,3,False,23,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,495,243,"Karen Krist (1997) Description and Mechanisms of Bacterial Growth Responses to Water Activity and Compatible Solutes. PhD Thesis, University of Tasmania",,,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,xylosus,True,Aerobic
496_Sch_TF,Staphylococcus xylosus,schoolfield two factor,Specific Growth Rate,-2.486025811991008,1.3768140086339535,360.782438766,1.3768788801933325,NA,NA,NA,NA,NA,NA,NA,0.9404078189297034,-26.883417392555288,-22.058670605247606,1,False,13,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,496,244,"Karen Krist (1997) Description and Mechanisms of Bacterial Growth Responses to Water Activity and Compatible Solutes. PhD Thesis, University of Tasmania",,,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,xylosus,True,Aerobic
496_Sch_O,Staphylococcus xylosus,schoolfield,Specific Growth Rate,0.03611406366370557,0.5587956070040653,NA,0.0016488570000460223,-3.40304703583,NA,NA,NA,NA,NA,NA,0.948030957527611,-24.66720596339532,-18.71256046116456,2,False,13,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,496,244,"Karen Krist (1997) Description and Mechanisms of Bacterial Growth Responses to Water Activity and Compatible Solutes. PhD Thesis, University of Tasmania",,,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,xylosus,True,Aerobic
496_Sch_OS,Staphylococcus xylosus,schoolfield simple,Specific Growth Rate,-1.2202945593434493,0.719758515505873,NA,73.12768424388437,NA,NA,NA,NA,NA,NA,NA,0.9226132227023334,-23.469646645788462,-18.644899858480777,3,False,13,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,496,244,"Karen Krist (1997) Description and Mechanisms of Bacterial Growth Responses to Water Activity and Compatible Solutes. PhD Thesis, University of Tasmania",,,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,xylosus,True,Aerobic
497_Sch_TF,Staphylococcus xylosus,schoolfield two factor,Specific Growth Rate,-0.7672756595489062,1.4660785801266814,351.220785055,1.466231541327366,NA,NA,NA,NA,NA,NA,NA,0.9948581310889558,-8.248991389214943,-0.5715203095691948,1,False,23,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,497,245,"Karen Krist (1997) Description and Mechanisms of Bacterial Growth Responses to Water Activity and Compatible Solutes. PhD Thesis, University of Tasmania",,,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,xylosus,True,Aerobic
497_Sch_O,Staphylococcus xylosus,schoolfield,Specific Growth Rate,2.652740605108335,0.44851844191662005,NA,0.004303329288521618,-1.54972436897,NA,NA,NA,NA,NA,NA,0.9955403661639031,-7.5594756284670375,2.3889838830370103,2,False,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,497,245,"Karen Krist (1997) Description and Mechanisms of Bacterial Growth Responses to Water Activity and Compatible Solutes. PhD Thesis, University of Tasmania",,,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,xylosus,True,Aerobic
497_Sch_OS,Staphylococcus xylosus,schoolfield simple,Specific Growth Rate,0.3643820598396988,0.870195446893693,NA,47.891949798887396,NA,NA,NA,NA,NA,NA,NA,0.9771074398963745,26.592507931762153,34.2699790114079,3,False,23,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,497,245,"Karen Krist (1997) Description and Mechanisms of Bacterial Growth Responses to Water Activity and Compatible Solutes. PhD Thesis, University of Tasmania",,,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,xylosus,True,Aerobic
498_Sch_TF,Staphylococcus xylosus,schoolfield two factor,Specific Growth Rate,-0.731092212480133,1.438698755136563,304.632206446,1.822102328228389,NA,304.631663609,297.531663609,315.431663609,55.9758819568,NA,NA,0.9967013376539098,2.9268214240561106,10.382033690847692,1,False,22,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,498,246,"Karen Krist (1997) Description and Mechanisms of Bacterial Growth Responses to Water Activity and Compatible Solutes. PhD Thesis, University of Tasmania",,,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,xylosus,True,Aerobic
498_Sch_O,Staphylococcus xylosus,schoolfield,Specific Growth Rate,4.993233914627729,5.053962549572688e-07,NA,0.651667638790672,-1.47624189171,304.631663609,297.631663609,314.231663609,56.1345831314,NA,NA,0.9966712137995802,7.139138552922763,16.776435726430975,2,False,22,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,498,246,"Karen Krist (1997) Description and Mechanisms of Bacterial Growth Responses to Water Activity and Compatible Solutes. PhD Thesis, University of Tasmania",,,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,xylosus,True,Aerobic
498_Sch_OS,Staphylococcus xylosus,schoolfield simple,Specific Growth Rate,0.4923409775800296,0.9112380395028932,NA,11.92544569033463,NA,NA,NA,NA,NA,NA,NA,0.9729459125862576,49.96753993383556,57.422752200627144,3,False,22,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,498,246,"Karen Krist (1997) Description and Mechanisms of Bacterial Growth Responses to Water Activity and Compatible Solutes. PhD Thesis, University of Tasmania",,,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,xylosus,True,Aerobic
499_Sch_TF,Staphylococcus xylosus,schoolfield two factor,Specific Growth Rate,-0.37140328715152227,1.1484364678040024,306.198996459,1.7991660239449025,NA,306.151596941,299.451596941,314.451596941,48.233297636,NA,NA,0.9935468597949668,2.160122727844845,9.138784095614799,1,False,20,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,499,247,"Karen Krist (1997) Description and Mechanisms of Bacterial Growth Responses to Water Activity and Compatible Solutes. PhD Thesis, University of Tasmania",,,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,xylosus,True,Aerobic
499_Sch_OS,Staphylococcus xylosus,schoolfield simple,Specific Growth Rate,-0.37140400360170633,1.1484369290503165,NA,1.7991612790659999,NA,306.151596941,299.451596941,314.451596941,48.2333764608,NA,NA,0.9935468597927566,2.1601227278712516,9.138784095641206,2,False,20,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,499,247,"Karen Krist (1997) Description and Mechanisms of Bacterial Growth Responses to Water Activity and Compatible Solutes. PhD Thesis, University of Tasmania",,,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,xylosus,True,Aerobic
